PID,fgs_label_s
islandora:19170,smith_ssc_324_b1026_f008_025_p001
islandora:19151,smith_ssc_324_b1026_f008_007_p001
islandora:19177,smith_ssc_324_b1026_f008_030_p001
islandora:19176,smith_ssc_324_b1026_f008_029_p002
islandora:19163,smith_ssc_324_b1026_f008_018_p001
islandora:19174,smith_ssc_324_b1026_f008_028_p002
islandora:19169,smith_ssc_324_b1026_f008_024_p001
islandora:19147,smith_ssc_324_b1026_f008_004_p002
islandora:19132,smith_ssc_324_b1026_f007_015_p001
islandora:19137,smith_ssc_324_b1026_f007_017_p002
islandora:19122,smith_ssc_324_b1026_f007_009_p002
islandora:19125,smith_ssc_324_b1026_f007_011_p002
islandora:19107,smith_ssc_324_b1026_f007_002_p001
islandora:19118,smith_ssc_324_b1026_f007_007_p002
islandora:19110,smith_ssc_324_b1026_f007_003_p002
islandora:19108,smith_ssc_324_b1026_f007_002_p002
islandora:18475,smith_ssc_324_b1022_f009_014_p001
islandora:18432,smith_ssc_324_b1022_f008_060_p001
islandora:18479,smith_ssc_324_b1022_f009_016_p001
islandora:18434,smith_ssc_324_b1022_f008_061_p001
islandora:18420,smith_ssc_324_b1022_f008_054_p001
islandora:18471,smith_ssc_324_b1022_f009_012_p001
islandora:18368,smith_ssc_324_b1022_f008_023_p002
islandora:18370,smith_ssc_324_b1022_f008_024_p002
islandora:18386,smith_ssc_324_b1022_f008_035_p001
islandora:18480,smith_ssc_324_b1022_f009_017_p001
islandora:18499,smith_ssc_324_b1022_f009_026_p002
islandora:18495,smith_ssc_324_b1022_f009_024_p002
islandora:18426,smith_ssc_324_b1022_f008_057_p001
islandora:18373,smith_ssc_324_b1022_f008_026_p001
islandora:18358,smith_ssc_324_b1022_f008_018_p001
islandora:18458,smith_ssc_324_b1022_f009_005_p002
islandora:18348,smith_ssc_324_b1022_f008_012_p001
islandora:18393,smith_ssc_324_b1022_f008_040_p001
islandora:18417,smith_ssc_324_b1022_f008_052_p002
islandora:18391,smith_ssc_324_b1022_f008_039_p001
islandora:18464,smith_ssc_324_b1022_f009_008_p002
islandora:18353,smith_ssc_324_b1022_f008_014_p002
islandora:18414,smith_ssc_324_b1022_f008_051_p001
islandora:18342,smith_ssc_324_b1022_f008_009_p001
islandora:18365,smith_ssc_324_b1022_f008_022_p001
islandora:18404,smith_ssc_324_b1022_f008_046_p001
islandora:18517,smith_ssc_324_b1022_f009_036_p001
islandora:18476,smith_ssc_324_b1022_f009_014_p002
islandora:18437,smith_ssc_324_b1022_f008_062_p002
islandora:18454,smith_ssc_324_b1022_f009_003_p002
islandora:18332,smith_ssc_324_b1022_f008_003_p002
islandora:18457,smith_ssc_324_b1022_f009_005_p001
islandora:18411,smith_ssc_324_b1022_f008_049_p002
islandora:18431,smith_ssc_324_b1022_f008_059_p002
islandora:18490,smith_ssc_324_b1022_f009_022_p001
islandora:18507,smith_ssc_324_b1022_f009_031_p001
islandora:18361,smith_ssc_324_b1022_f008_020_p001
islandora:18371,smith_ssc_324_b1022_f008_025_p001
islandora:18445,smith_ssc_324_b1022_f008_067_p001
islandora:18419,smith_ssc_324_b1022_f008_053_p002
islandora:18397,smith_ssc_324_b1022_f008_042_p001
islandora:18511,smith_ssc_324_b1022_f009_033_p001
islandora:18436,smith_ssc_324_b1022_f008_062_p001
islandora:18383,smith_ssc_324_b1022_f008_032_p001
islandora:18372,smith_ssc_324_b1022_f008_025_p002
islandora:18338,smith_ssc_324_b1022_f008_006_p002
islandora:18329,smith_ssc_324_b1022_f008_002_p001
islandora:18477,smith_ssc_324_b1022_f009_015_p001
islandora:18204,smith_ssc_324_b1019_f013_020_p001
islandora:18277,smith_ssc_324_b1020_f001_031_p002
islandora:18247,smith_ssc_324_b1020_f001_016_p002
islandora:18201,smith_ssc_324_b1019_f013_018_p002
islandora:18214,smith_ssc_324_b1019_f013_025_p001
islandora:18285,smith_ssc_324_b1020_f001_035_p002
islandora:18262,smith_ssc_324_b1020_f001_024_p001
islandora:18170,smith_ssc_324_b1019_f013_003_p001
islandora:18306,smith_ssc_324_b1020_f003_013_p001
islandora:18206,smith_ssc_324_b1019_f013_021_p001
islandora:18245,smith_ssc_324_b1020_f001_015_p002
islandora:18192,smith_ssc_324_b1019_f013_014_p001
islandora:18177,smith_ssc_324_b1019_f013_006_p002
islandora:18172,smith_ssc_324_b1019_f013_004_p001
islandora:18283,smith_ssc_324_b1020_f001_034_p002
islandora:18237,smith_ssc_324_b1020_f001_011_p002
islandora:18297,smith_ssc_324_b1020_f003_004_p001
islandora:18313,smith_ssc_324_b1020_f003_020_p001
islandora:18281,smith_ssc_324_b1020_f001_033_p002
islandora:18307,smith_ssc_324_b1020_f003_014_p001
islandora:18303,smith_ssc_324_b1020_f003_010_p001
islandora:18269,smith_ssc_324_b1020_f001_027_p002
islandora:18299,smith_ssc_324_b1020_f003_006_p001
islandora:18220,smith_ssc_324_b1020_f001_003_p001
islandora:18111,smith_ssc_324_b1025_f012_007_p001
islandora:18163,smith_ssc_324_b1025_f012_037_p001
islandora:18140,smith_ssc_324_b1025_f012_023_p001
islandora:18130,smith_ssc_324_b1025_f012_017_p001
islandora:18128,smith_ssc_324_b1025_f012_016_p001
islandora:18150,smith_ssc_324_b1025_f012_030_p001
islandora:18157,smith_ssc_324_b1025_f012_034_p001
islandora:18152,smith_ssc_324_b1025_f012_031_p002
islandora:18110,smith_ssc_324_b1025_f012_006_p002
islandora:18103,smith_ssc_324_b1025_f012_003_p001
islandora:18116,smith_ssc_324_b1025_f012_009_p002
islandora:18144,smith_ssc_324_b1025_f012_025_p002
islandora:18123,smith_ssc_324_b1025_f012_013_p001
islandora:18117,smith_ssc_324_b1025_f012_010_p001
islandora:18136,smith_ssc_324_b1025_f012_020_p001
islandora:18155,smith_ssc_324_b1025_f012_033_p001
islandora:18084,smith_ssc_324_b1025_f014_007_p002
islandora:18089,smith_ssc_324_b1025_f014_010_p001
islandora:18076,smith_ssc_324_b1025_f014_003_p002
islandora:18069,smith_ssc_324_b1025_f013_020_p001
islandora:18061,smith_ssc_324_b1025_f013_015_p002
islandora:18039,smith_ssc_324_b1025_f013_004_p001
islandora:18066,smith_ssc_324_b1025_f013_018_p002
islandora:18098,smith_ssc_324_b1025_f014_014_p002
islandora:18092,smith_ssc_324_b1025_f014_011_p002
islandora:18075,smith_ssc_324_b1025_f014_003_p001
islandora:18048,smith_ssc_324_b1025_f013_009_p001
islandora:18056,smith_ssc_324_b1025_f013_013_p001
islandora:18042,smith_ssc_324_b1025_f013_006_p001
islandora:17974,smith_ssc_324_b1024_f004_004_p002
islandora:18071,smith_ssc_324_b1025_f014_001_p001
islandora:18033,smith_ssc_324_digital_object_387
islandora:17983,smith_ssc_324_b1024_f004_009_p001
islandora:18027,smith_ssc_324_b1024_f005_013_p001
islandora:17988,smith_ssc_324_b1024_f004_011_p002
islandora:17981,smith_ssc_324_b1024_f004_008_p001
islandora:18032,smith_ssc_324_b1024_f005_015_p002
islandora:18029,smith_ssc_324_b1024_f005_014_p001
islandora:17972,smith_ssc_324_b1024_f004_003_p002
islandora:17979,smith_ssc_324_b1024_f004_007_p001
islandora:17894,smith_ssc_324_b1024_f001_032_p002
islandora:17840,smith_ssc_324_b1024_f001_004_p002
islandora:17865,smith_ssc_324_b1024_f001_017_p002
islandora:17846,smith_ssc_324_b1024_f001_007_p002
islandora:17893,smith_ssc_324_b1024_f001_032_p001
islandora:17858,smith_ssc_324_b1024_f001_014_p001
islandora:17876,smith_ssc_324_b1024_f001_023_p001
islandora:17874,smith_ssc_324_b1024_f001_022_p001
islandora:17850,smith_ssc_324_b1024_f001_010_p002
islandora:17892,smith_ssc_324_b1024_f001_031_p002
islandora:17889,smith_ssc_324_b1024_f001_029_p002
islandora:17883,smith_ssc_324_b1024_f001_026_p002
islandora:17877,smith_ssc_324_b1024_f001_023_p002
islandora:17842,smith_ssc_324_b1024_f001_005_p002
islandora:17891,smith_ssc_324_b1024_f001_031_p001
islandora:17895,smith_ssc_324_b1024_f001_033_p001
islandora:17708,smith_ssc_324_b1023_f012_009_p001
islandora:17725,smith_ssc_324_b1023_f013_004_p001
islandora:17704,smith_ssc_324_b1023_f012_007_p001
islandora:17736,smith_ssc_324_b1023_f013_009_p002
islandora:17711,smith_ssc_324_b1023_f012_010_p002
islandora:17760,smith_ssc_324_b1023_f014_009_p002
islandora:17739,smith_ssc_324_b1023_f013_011_p001
islandora:17743,smith_ssc_324_b1023_f014_001_p001
islandora:17715,smith_ssc_324_b1023_f012_012_p002
islandora:17702,smith_ssc_324_b1023_f012_006_p001
islandora:17718,smith_ssc_324_b1023_f012_013_p002
islandora:17721,smith_ssc_324_b1023_f013_002_p001
islandora:17703,smith_ssc_324_b1023_f012_006_p002
islandora:17707,smith_ssc_324_b1023_f012_008_p002
islandora:17732,smith_ssc_324_b1023_f013_007_p002
islandora:17754,smith_ssc_324_b1023_f014_006_p002
islandora:17573,smith_ssc_324_b1023_f007_074_p001
islandora:17486,smith_ssc_324_b1023_f007_022_p002
islandora:17475,smith_ssc_324_b1023_f007_017_p001
islandora:17526,smith_ssc_324_b1023_f007_042_p002
islandora:17483,smith_ssc_324_b1023_f007_021_p001
islandora:17532,smith_ssc_324_b1023_f007_045_p002
islandora:17459,smith_ssc_324_b1023_f007_009_p001
islandora:17451,smith_ssc_324_b1023_f007_005_p001
islandora:17557,smith_ssc_324_b1023_f007_059_p001
islandora:17501,smith_ssc_324_b1023_f007_030_p001
islandora:17487,smith_ssc_324_b1023_f007_023_p001
islandora:17473,smith_ssc_324_b1023_f007_016_p001
islandora:17494,smith_ssc_324_b1023_f007_026_p002
islandora:17460,smith_ssc_324_b1023_f007_009_p002
islandora:17543,smith_ssc_324_b1023_f007_051_p001
islandora:17444,smith_ssc_324_b1023_f007_001_p002
islandora:17552,smith_ssc_324_b1023_f007_056_p001
islandora:17556,smith_ssc_324_b1023_f007_058_p002
islandora:17502,smith_ssc_324_b1023_f007_030_p002
islandora:17497,smith_ssc_324_b1023_f007_028_p001
islandora:17517,smith_ssc_324_b1023_f007_038_p001
islandora:17524,smith_ssc_324_b1023_f007_041_p002
islandora:17458,smith_ssc_324_b1023_f007_008_p002
islandora:17455,smith_ssc_324_b1023_f007_007_p001
islandora:17576,smith_ssc_324_b1023_f007_077_p001
islandora:17504,smith_ssc_324_b1023_f007_031_p002
islandora:17545,smith_ssc_324_b1023_f007_052_p001
islandora:17575,smith_ssc_324_b1023_f007_076_p001
islandora:17516,smith_ssc_324_b1023_f007_037_p002
islandora:17538,smith_ssc_324_b1023_f007_048_p002
islandora:17452,smith_ssc_324_b1023_f007_005_p002
islandora:17464,smith_ssc_324_b1023_f007_011_p002
islandora:17509,smith_ssc_324_b1023_f007_034_p001
islandora:17540,smith_ssc_324_b1023_f007_049_p002
islandora:17472,smith_ssc_324_b1023_f007_015_p002
islandora:17489,smith_ssc_324_b1023_f007_024_p001
islandora:17536,smith_ssc_324_b1023_f007_047_p002
islandora:17544,smith_ssc_324_b1023_f007_051_p002
islandora:1759,smith_ssc_324_b1002_f014_015_p001
islandora:17442,smith_ssc_324_digital_object_362
islandora:16575,smith_ssc_324_b1022_f002_006_p001
islandora:16682,smith_ssc_324_b1022_f003_027_p001
islandora:16694,smith_ssc_324_b1022_f003_033_p001
islandora:16579,smith_ssc_324_b1022_f002_008_p001
islandora:16691,smith_ssc_324_b1022_f003_031_p002
islandora:16588,smith_ssc_324_b1022_f002_012_p002
islandora:16696,smith_ssc_324_b1022_f003_034_p001
islandora:16593,smith_ssc_324_b1022_f002_015_p001
islandora:16686,smith_ssc_324_b1022_f003_029_p001
islandora:16581,smith_ssc_324_b1022_f002_009_p001
islandora:16617,smith_ssc_324_b1022_f002_027_p001
islandora:16664,smith_ssc_324_b1022_f003_018_p001
islandora:16570,smith_ssc_324_b1022_f002_003_p002
islandora:16669,smith_ssc_324_b1022_f003_020_p002
islandora:16633,smith_ssc_324_b1022_f003_002_p002
islandora:16596,smith_ssc_324_b1022_f002_016_p002
islandora:16684,smith_ssc_324_b1022_f003_028_p001
islandora:16585,smith_ssc_324_b1022_f002_011_p001
islandora:16674,smith_ssc_324_b1022_f003_023_p001
islandora:16695,smith_ssc_324_b1022_f003_033_p002
islandora:16642,smith_ssc_324_b1022_f003_007_p001
islandora:16580,smith_ssc_324_b1022_f002_008_p002
islandora:16670,smith_ssc_324_b1022_f003_021_p001
islandora:16568,smith_ssc_324_b1022_f002_002_p002
islandora:16501,smith_ssc_324_b1021_f010_011_p001
islandora:16542,smith_ssc_324_b1021_f010_034_p001
islandora:16485,smith_ssc_324_b1021_f010_002_p001
islandora:16497,smith_ssc_324_b1021_f010_009_p001
islandora:16519,smith_ssc_324_b1021_f010_022_p001
islandora:16510,smith_ssc_324_b1021_f010_016_p002
islandora:16488,smith_ssc_324_b1021_f010_003_p002
islandora:16520,smith_ssc_324_b1021_f010_022_p002
islandora:15144,smith_ssc_324_b1019_f008_015_p001
islandora:15151,smith_ssc_324_b1019_f008_018_p002
islandora:15153,smith_ssc_324_b1019_f008_019_p002
islandora:15170,smith_ssc_324_b1019_f008_028_p001
islandora:15136,smith_ssc_324_b1019_f008_011_p001
islandora:15141,smith_ssc_324_b1019_f008_013_p002
islandora:15139,smith_ssc_324_b1019_f008_012_p002
islandora:15124,smith_ssc_324_b1019_f008_005_p001
islandora:15180,smith_ssc_324_b1020_f008_024_p002
islandora:15146,smith_ssc_324_b1019_f008_016_p001
islandora:15166,smith_ssc_324_b1019_f008_026_p001
islandora:15142,smith_ssc_324_b1019_f008_014_p001
islandora:15129,smith_ssc_324_b1019_f008_007_p002
islandora:15138,smith_ssc_324_b1019_f008_012_p001
islandora:15130,smith_ssc_324_b1019_f008_008_p001
islandora:15128,smith_ssc_324_b1019_f008_007_p001
islandora:14798,smith_ssc_324_b1019_f002_024_p001
islandora:14886,smith_ssc_324_b1019_f002_094_p001
islandora:14827,smith_ssc_324_b1019_f002_042_p001
islandora:14844,smith_ssc_324_b1019_f002_054_p001
islandora:14872,smith_ssc_324_b1019_f002_081_p001
islandora:14855,smith_ssc_324_b1019_f002_064_p002
islandora:14832,smith_ssc_324_b1019_f002_044_p002
islandora:14759,smith_ssc_324_b1019_f002_004_p002
islandora:14858,smith_ssc_324_b1019_f002_067_p001
islandora:14889,smith_ssc_324_b1019_f002_097_p001
islandora:14792,smith_ssc_324_b1019_f002_021_p001
islandora:14843,smith_ssc_324_b1019_f002_053_p001
islandora:14875,smith_ssc_324_b1019_f002_084_p001
islandora:14822,smith_ssc_324_b1019_f002_038_p001
islandora:14777,smith_ssc_324_b1019_f002_013_p002
islandora:14757,smith_ssc_324_b1019_f002_003_p002
islandora:14851,smith_ssc_324_b1019_f002_061_p001
islandora:14818,smith_ssc_324_b1019_f002_034_p001
islandora:14764,smith_ssc_324_b1019_f002_007_p001
islandora:14848,smith_ssc_324_b1019_f002_058_p001
islandora:14867,smith_ssc_324_b1019_f002_076_p001
islandora:14805,smith_ssc_324_b1019_f002_027_p002
islandora:14795,smith_ssc_324_b1019_f002_022_p002
islandora:14834,smith_ssc_324_b1019_f002_045_p002
islandora:19810,smith_ssc_324_b1027_f007_010_p001
islandora:19661,smith_ssc_324_b1027_f005_007_p002
islandora:19679,smith_ssc_324_b1027_f005_016_p002
islandora:19753,smith_ssc_324_b1027_f006_036_p002
islandora:19767,smith_ssc_324_b1027_f006_043_p002
islandora:19756,smith_ssc_324_b1027_f006_038_p001
islandora:19657,smith_ssc_324_b1027_f005_005_p001
islandora:19613,smith_ssc_324_b1027_f004_001_p002
islandora:19789,smith_ssc_324_b1027_f006_054_p002
islandora:19772,smith_ssc_324_b1027_f006_046_p001
islandora:19762,smith_ssc_324_b1027_f006_041_p001
islandora:19544,smith_ssc_324_b1027_f002_005_p001
islandora:19686,smith_ssc_324_b1027_f006_003_p001
islandora:19630,smith_ssc_324_b1027_f004_009_p001
islandora:19627,smith_ssc_324_b1027_f004_007_p002
islandora:19795,smith_ssc_324_b1027_f007_002_p002
islandora:19611,smith_ssc_324_digital_object_405
islandora:19596,smith_ssc_324_b1027_f003_019_p002
islandora:19546,smith_ssc_324_b1027_f002_006_p001
islandora:19531,smith_ssc_324_b1027_f001_023_p002
islandora:19521,smith_ssc_324_b1027_f001_018_p002
islandora:19610,smith_ssc_324_b1027_f003_026_p002
islandora:19507,smith_ssc_324_b1027_f001_011_p002
islandora:19547,smith_ssc_324_b1027_f002_006_p002
islandora:19565,smith_ssc_324_b1027_f003_003_p002
islandora:19608,smith_ssc_324_b1027_f003_025_p002
islandora:19569,smith_ssc_324_b1027_f003_005_p002
islandora:19506,smith_ssc_324_b1027_f001_011_p001
islandora:19545,smith_ssc_324_b1027_f002_005_p002
islandora:19537,smith_ssc_324_b1027_f002_001_p002
islandora:19488,smith_ssc_324_b1027_f001_002_p001
islandora:19504,smith_ssc_324_b1027_f001_010_p001
islandora:19486,smith_ssc_324_b1027_f001_001_p001
islandora:19511,smith_ssc_324_b1027_f001_013_p002
islandora:19542,smith_ssc_324_b1027_f002_004_p001
islandora:19606,smith_ssc_324_b1027_f003_024_p002
islandora:19574,smith_ssc_324_b1027_f003_008_p001
islandora:19566,smith_ssc_324_b1027_f003_004_p001
islandora:19524,smith_ssc_324_b1027_f001_020_p001
islandora:19540,smith_ssc_324_b1027_f002_003_p001
islandora:19499,smith_ssc_324_b1027_f001_007_p002
islandora:19592,smith_ssc_324_b1027_f003_017_p002
islandora:19558,smith_ssc_324_b1027_f002_012_p001
islandora:19581,smith_ssc_324_b1027_f003_012_p001
islandora:19516,smith_ssc_324_b1027_f001_016_p001
islandora:19512,smith_ssc_324_b1027_f001_014_p001
islandora:19561,smith_ssc_324_b1027_f003_001_p002
islandora:19503,smith_ssc_324_b1027_f001_009_p002
islandora:19555,smith_ssc_324_b1027_f002_010_p002
islandora:19599,smith_ssc_324_b1027_f003_021_p001
islandora:19597,smith_ssc_324_b1027_f003_020_p001
islandora:19580,smith_ssc_324_b1027_f003_011_p001
islandora:19527,smith_ssc_324_b1027_f001_021_p002
islandora:19576,smith_ssc_324_b1027_f003_009_p001
islandora:19528,smith_ssc_324_b1027_f001_022_p001
islandora:19520,smith_ssc_324_b1027_f001_018_p001
islandora:19549,smith_ssc_324_b1027_f002_007_p002
islandora:19385,smith_ssc_324_b1026_f014_019_p001
islandora:19402,smith_ssc_324_b1026_f014_036_p001
islandora:19372,smith_ssc_324_b1026_f014_008_p001
islandora:19393,smith_ssc_324_b1026_f014_027_p001
islandora:19392,smith_ssc_324_b1026_f014_026_p001
islandora:19367,smith_ssc_324_b1026_f014_005_p002
islandora:19371,smith_ssc_324_b1026_f014_007_p002
islandora:19374,smith_ssc_324_b1026_f014_009_p001
islandora:19391,smith_ssc_324_b1026_f014_025_p001
islandora:19399,smith_ssc_324_b1026_f014_033_p001
islandora:19407,smith_ssc_324_b1026_f014_041_p001
islandora:19375,smith_ssc_324_b1026_f014_010_p001
islandora:19377,smith_ssc_324_b1026_f014_012_p001
islandora:19406,smith_ssc_324_b1026_f014_040_p001
islandora:19383,smith_ssc_324_b1026_f014_017_p001
islandora:19388,smith_ssc_324_b1026_f014_022_p001
islandora:19395,smith_ssc_324_b1026_f014_029_p001
islandora:19408,smith_ssc_324_b1026_f014_042_p001
islandora:19405,smith_ssc_324_b1026_f014_039_p001
islandora:19381,smith_ssc_324_b1026_f014_015_p001
islandora:19389,smith_ssc_324_b1026_f014_023_p001
islandora:19364,smith_ssc_324_b1026_f014_004_p001
islandora:19369,smith_ssc_324_b1026_f014_006_p002
islandora:19370,smith_ssc_324_b1026_f014_007_p001
islandora:19181,smith_ssc_324_b1026_f008_032_p001
islandora:19157,smith_ssc_324_b1026_f008_012_p001
islandora:19156,smith_ssc_324_b1026_f008_011_p001
islandora:19142,smith_ssc_324_b1026_f008_002_p001
islandora:19179,smith_ssc_324_b1026_f008_031_p001
islandora:19146,smith_ssc_324_b1026_f008_004_p001
islandora:19152,smith_ssc_324_b1026_f008_007_p002
islandora:19149,smith_ssc_324_b1026_f008_006_p001
islandora:19136,smith_ssc_324_b1026_f007_017_p001
islandora:19129,smith_ssc_324_b1026_f007_013_p002
islandora:19120,smith_ssc_324_b1026_f007_008_p002
islandora:19134,smith_ssc_324_b1026_f007_016_p001
islandora:19112,smith_ssc_324_b1026_f007_004_p002
islandora:19117,smith_ssc_324_b1026_f007_007_p001
islandora:19109,smith_ssc_324_b1026_f007_003_p001
islandora:19106,smith_ssc_324_b1026_f007_001_p002
islandora:18381,smith_ssc_324_b1022_f008_030_p001
islandora:18439,smith_ssc_324_b1022_f008_063_p002
islandora:18516,smith_ssc_324_b1022_f009_035_p002
islandora:18382,smith_ssc_324_b1022_f008_031_p001
islandora:18384,smith_ssc_324_b1022_f008_033_p001
islandora:18452,smith_ssc_324_b1022_f009_002_p002
islandora:18453,smith_ssc_324_b1022_f009_003_p001
islandora:18364,smith_ssc_324_b1022_f008_021_p002
islandora:18359,smith_ssc_324_b1022_f008_018_p002
islandora:18347,smith_ssc_324_b1022_f008_011_p002
islandora:18375,smith_ssc_324_b1022_f008_027_p001
islandora:18485,smith_ssc_324_b1022_f009_019_p002
islandora:18525,smith_ssc_324_b1022_f009_040_p001
islandora:18328,smith_ssc_324_b1022_f008_001_p002
islandora:18449,smith_ssc_324_b1022_f009_001_p001
islandora:18330,smith_ssc_324_b1022_f008_002_p002
islandora:18360,smith_ssc_324_b1022_f008_019_p004
islandora:18486,smith_ssc_324_b1022_f009_020_p001
islandora:18444,smith_ssc_324_b1022_f008_066_p002
islandora:18376,smith_ssc_324_b1022_f008_027_p002
islandora:18435,smith_ssc_324_b1022_f008_061_p002
islandora:18422,smith_ssc_324_b1022_f008_055_p001
islandora:18406,smith_ssc_324_b1022_f008_047_p001
islandora:18433,smith_ssc_324_b1022_f008_060_p002
islandora:18410,smith_ssc_324_b1022_f008_049_p001
islandora:18428,smith_ssc_324_b1022_f008_058_p001
islandora:18402,smith_ssc_324_b1022_f008_045_p001
islandora:18344,smith_ssc_324_b1022_f008_010_p001
islandora:18503,smith_ssc_324_b1022_f009_028_p002
islandora:18336,smith_ssc_324_b1022_f008_005_p002
islandora:18462,smith_ssc_324_b1022_f009_007_p002
